name,err_msg,num_iterations,message_size_B,block_size_B,FEC,num_lost_rdma_packets,num_cpu_threads,is_gpu_bm,num_gpu_blocks,threads_per_gpu_block,time_ns,time_ns_stddev,time_ns_min,time_ns_max
"ISA-L (MDS)/iterations:1",,10,134217728,32768,"FEC(4,2)",0,1,0,0,0,3.16723e+07,96375.8,3.15027e+07,3.18044e+07
"CM256 (MDS)/iterations:1",,10,134217728,32768,"FEC(4,2)",0,1,0,0,0,3.30378e+07,63364.4,3.2939e+07,3.31333e+07
"Xorec/iterations:1",,10,134217728,32768,"FEC(8,4)",0,1,0,0,0,3.30797e+07,76566.1,3.29839e+07,3.32048e+07
"Leopard (MDS)/iterations:1",,10,134217728,32768,"FEC(8,4)",0,1,0,0,0,6.31879e+07,1.04343e+06,6.21e+07,6.43261e+07
"ISA-L (MDS)/iterations:1",,10,134217728,32768,"FEC(8,4)",0,1,0,0,0,3.65314e+07,72629.8,3.64472e+07,3.66643e+07
"CM256 (MDS)/iterations:1",,10,134217728,32768,"FEC(8,4)",0,1,0,0,0,3.80193e+07,282372,3.77665e+07,3.87744e+07
"Xorec/iterations:1",,10,134217728,32768,"FEC(16,4)",0,1,0,0,0,2.00775e+07,226660,1.98048e+07,2.03926e+07
"Leopard (MDS)/iterations:1",,10,134217728,32768,"FEC(16,4)",0,1,0,0,0,3.62349e+07,65655.9,3.61105e+07,3.63163e+07
"ISA-L (MDS)/iterations:1",,10,134217728,32768,"FEC(16,4)",0,1,0,0,0,3.01122e+07,1.99858e+06,2.87046e+07,3.45203e+07
"CM256 (MDS)/iterations:1",,10,134217728,32768,"FEC(16,4)",0,1,0,0,0,2.57116e+07,179892,2.55846e+07,2.62029e+07
"Xorec/iterations:1",,10,134217728,32768,"FEC(16,8)",0,1,0,0,0,3.37639e+07,72079.9,3.3658e+07,3.39027e+07
"Leopard (MDS)/iterations:1",,10,134217728,32768,"FEC(16,8)",0,1,0,0,0,6.48836e+07,1.00963e+06,6.38322e+07,6.59262e+07
"ISA-L (MDS)/iterations:1",,10,134217728,32768,"FEC(16,8)",0,1,0,0,0,5.15829e+07,487747,5.11652e+07,5.2893e+07
"CM256 (MDS)/iterations:1",,10,134217728,32768,"FEC(16,8)",0,1,0,0,0,4.71508e+07,28321.4,4.71054e+07,4.71819e+07
"Xorec/iterations:1",,10,134217728,32768,"FEC(32,4)",0,1,0,0,0,7.58193e+06,305542,7.31341e+06,8.07392e+06
"Leopard (MDS)/iterations:1",,10,134217728,32768,"FEC(32,4)",0,1,0,0,0,2.2366e+07,186897,2.2093e+07,2.2652e+07
"ISA-L (MDS)/iterations:1",,10,134217728,32768,"FEC(32,4)",0,1,0,0,0,2.70131e+07,1.42126e+06,2.29834e+07,2.762e+07
"CM256 (MDS)/iterations:1",,10,134217728,32768,"FEC(32,4)",0,1,0,0,0,1.47407e+07,1.98085e+06,1.40721e+07,2.03778e+07
"Xorec/iterations:1",,10,134217728,32768,"FEC(32,8)",0,1,0,0,0,2.05742e+07,187993,2.04815e+07,2.11066e+07
"Leopard (MDS)/iterations:1",,10,134217728,32768,"FEC(32,8)",0,1,0,0,0,3.80224e+07,223774,3.77549e+07,3.82973e+07
"ISA-L (MDS)/iterations:1",,10,134217728,32768,"FEC(32,8)",0,1,0,0,0,4.24377e+07,436309,4.21291e+07,4.34862e+07
"CM256 (MDS)/iterations:1",,10,134217728,32768,"FEC(32,8)",0,1,0,0,0,3.52664e+07,57451.6,3.51991e+07,3.54073e+07
"Xorec/iterations:1",,10,134217728,32768,"FEC(32,8)",0,2,0,0,0,1.2106e+07,81891.7,1.19722e+07,1.2266e+07
"Leopard (MDS)/iterations:1",,10,134217728,32768,"FEC(32,8)",0,2,0,0,0,2.11684e+07,137883,2.09361e+07,2.13862e+07
"ISA-L (MDS)/iterations:1",,10,134217728,32768,"FEC(32,8)",0,2,0,0,0,2.36492e+07,81199.5,2.34743e+07,2.37667e+07
"CM256 (MDS)/iterations:1",,10,134217728,32768,"FEC(32,8)",0,2,0,0,0,1.95948e+07,143641,1.93696e+07,1.97635e+07
"Xorec/iterations:1",,10,134217728,65536,"FEC(2,1)",0,1,0,0,0,3.29551e+07,359393,3.2578e+07,3.36965e+07
"Leopard (MDS)/iterations:1",,10,134217728,65536,"FEC(2,1)",0,1,0,0,0,3.2872e+07,117145,3.27303e+07,3.30207e+07
"ISA-L (MDS)/iterations:1",,10,134217728,65536,"FEC(2,1)",0,1,0,0,0,3.11642e+07,126907,3.10016e+07,3.12905e+07
"CM256 (MDS)/iterations:1",,10,134217728,65536,"FEC(2,1)",0,1,0,0,0,2.97069e+07,120207,2.95371e+07,2.99496e+07
"Xorec/iterations:1",,10,134217728,65536,"FEC(4,2)",0,1,0,0,0,3.3104e+07,142180,3.28972e+07,3.32585e+07
"Leopard (MDS)/iterations:1",,10,134217728,65536,"FEC(4,2)",0,1,0,0,0,6.23155e+07,993799,6.09899e+07,6.33964e+07
"ISA-L (MDS)/iterations:1",,10,134217728,65536,"FEC(4,2)",0,1,0,0,0,3.14174e+07,181502,3.11385e+07,3.16906e+07
"CM256 (MDS)/iterations:1",,10,134217728,65536,"FEC(4,2)",0,1,0,0,0,3.36477e+07,396917,3.31568e+07,3.41141e+07
"Xorec/iterations:1",,10,134217728,65536,"FEC(8,4)",0,1,0,0,0,3.35829e+07,137809,3.33488e+07,3.37427e+07
"Leopard (MDS)/iterations:1",,10,134217728,65536,"FEC(8,4)",0,1,0,0,0,6.24935e+07,963573,6.14346e+07,6.35208e+07
"ISA-L (MDS)/iterations:1",,10,134217728,65536,"FEC(8,4)",0,1,0,0,0,3.64456e+07,62532.7,3.63498e+07,3.65365e+07
"CM256 (MDS)/iterations:1",,10,134217728,65536,"FEC(8,4)",0,1,0,0,0,3.77253e+07,31342.2,3.76879e+07,3.77967e+07
"Xorec/iterations:1",,10,134217728,65536,"FEC(16,4)",0,1,0,0,0,2.04793e+07,57782.1,2.04125e+07,2.05714e+07
"Leopard (MDS)/iterations:1",,10,134217728,65536,"FEC(16,4)",0,1,0,0,0,3.58413e+07,60879.7,3.57629e+07,3.5915e+07
"ISA-L (MDS)/iterations:1",,10,134217728,65536,"FEC(16,4)",0,1,0,0,0,2.95325e+07,1.39778e+06,2.87124e+07,3.29473e+07
"CM256 (MDS)/iterations:1",,10,134217728,65536,"FEC(16,4)",0,1,0,0,0,2.60487e+07,116522,2.59337e+07,2.63678e+07
"Xorec/iterations:1",,10,134217728,65536,"FEC(16,8)",0,1,0,0,0,3.37139e+07,121509,3.35431e+07,3.39811e+07
"Leopard (MDS)/iterations:1",,10,134217728,65536,"FEC(16,8)",0,1,0,0,0,6.50982e+07,1.06306e+06,6.39651e+07,6.62046e+07
"ISA-L (MDS)/iterations:1",,10,134217728,65536,"FEC(16,8)",0,1,0,0,0,5.18246e+07,567478,5.13111e+07,5.32893e+07
"CM256 (MDS)/iterations:1",,10,134217728,65536,"FEC(16,8)",0,1,0,0,0,4.71859e+07,143951,4.69455e+07,4.73616e+07
"Xorec/iterations:1",,10,134217728,65536,"FEC(32,4)",0,1,0,0,0,8.09039e+06,56348.7,7.99202e+06,8.18514e+06
"Leopard (MDS)/iterations:1",,10,134217728,65536,"FEC(32,4)",0,1,0,0,0,2.22784e+07,99038.8,2.22103e+07,2.25311e+07
"ISA-L (MDS)/iterations:1",,10,134217728,65536,"FEC(32,4)",0,1,0,0,0,2.66613e+07,1.70057e+06,2.18348e+07,2.73962e+07
"CM256 (MDS)/iterations:1",,10,134217728,65536,"FEC(32,4)",0,1,0,0,0,1.53639e+07,1.69266e+06,1.47649e+07,2.01772e+07
"Xorec/iterations:1",,10,134217728,65536,"FEC(32,8)",0,1,0,0,0,2.05528e+07,203071,2.04259e+07,2.11256e+07
"Leopard (MDS)/iterations:1",,10,134217728,65536,"FEC(32,8)",0,1,0,0,0,3.83594e+07,176928,3.8138e+07,3.85497e+07
"ISA-L (MDS)/iterations:1",,10,134217728,65536,"FEC(32,8)",0,1,0,0,0,4.29503e+07,423068,4.25675e+07,4.38324e+07
"CM256 (MDS)/iterations:1",,10,134217728,65536,"FEC(32,8)",0,1,0,0,0,3.59071e+07,139087,3.55661e+07,3.61004e+07
"Xorec/iterations:1",,10,134217728,65536,"FEC(32,8)",0,2,0,0,0,1.2094e+07,138859,1.19346e+07,1.22944e+07
"Leopard (MDS)/iterations:1",,10,134217728,65536,"FEC(32,8)",0,2,0,0,0,2.13719e+07,151514,2.10087e+07,2.16203e+07
"ISA-L (MDS)/iterations:1",,10,134217728,65536,"FEC(32,8)",0,2,0,0,0,2.46528e+07,70603.2,2.45074e+07,2.47399e+07
"CM256 (MDS)/iterations:1",,10,134217728,65536,"FEC(32,8)",0,2,0,0,0,2.0337e+07,300770,1.99612e+07,2.1028e+07
"Xorec/iterations:1",,10,134217728,131072,"FEC(2,1)",0,1,0,0,0,3.31683e+07,391050,3.28152e+07,3.41147e+07
"Leopard (MDS)/iterations:1",,10,134217728,131072,"FEC(2,1)",0,1,0,0,0,3.31742e+07,183270,3.29825e+07,3.36019e+07
"ISA-L (MDS)/iterations:1",,10,134217728,131072,"FEC(2,1)",0,1,0,0,0,3.10304e+07,126220,3.08711e+07,3.13016e+07
"CM256 (MDS)/iterations:1",,10,134217728,131072,"FEC(2,1)",0,1,0,0,0,2.96609e+07,80735,2.95519e+07,2.97778e+07
"Xorec/iterations:1",,10,134217728,131072,"FEC(4,2)",0,1,0,0,0,3.37207e+07,199769,3.35597e+07,3.42525e+07
"Leopard (MDS)/iterations:1",,10,134217728,131072,"FEC(4,2)",0,1,0,0,0,6.16843e+07,927294,6.07473e+07,6.2675e+07
"ISA-L (MDS)/iterations:1",,10,134217728,131072,"FEC(4,2)",0,1,0,0,0,3.14868e+07,100402,3.13038e+07,3.16021e+07
"CM256 (MDS)/iterations:1",,10,134217728,131072,"FEC(4,2)",0,1,0,0,0,3.32655e+07,382629,3.30487e+07,3.43422e+07
"Xorec/iterations:1",,10,134217728,131072,"FEC(8,4)",0,1,0,0,0,3.35707e+07,65778.9,3.35026e+07,3.36871e+07
"Leopard (MDS)/iterations:1",,10,134217728,131072,"FEC(8,4)",0,1,0,0,0,6.25144e+07,1.01525e+06,6.15039e+07,6.3517e+07
"ISA-L (MDS)/iterations:1",,10,134217728,131072,"FEC(8,4)",0,1,0,0,0,3.62777e+07,76000.8,3.62134e+07,3.64061e+07
"CM256 (MDS)/iterations:1",,10,134217728,131072,"FEC(8,4)",0,1,0,0,0,3.83119e+07,81638.7,3.82152e+07,3.8454e+07
"Xorec/iterations:1",,10,134217728,131072,"FEC(16,4)",0,1,0,0,0,2.0465e+07,45049.7,2.039e+07,2.052e+07
"Leopard (MDS)/iterations:1",,10,134217728,131072,"FEC(16,4)",0,1,0,0,0,3.61314e+07,83575.3,3.60065e+07,3.62595e+07
