name,err_msg,iterations,warmup_iterations,gpu_computation,gpu_blocks,threads_per_block,message_size_B,block_size_B,EC,lost_blocks,cpu_threads,encode_time_ns,encode_time_ns_stddev,encode_throughput_Gbps,encode_throughput_Gbps_stddev,decode_time_ns,decode_time_ns_stddev,decode_throughput_Gbps,decode_throughput_Gbps_stddev
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(24/16)",0,1,721154,2157.43,93.0585,0.278733,13047.4,474.317,5149.14,156.56
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(36/32)",0,1,582716,7226.01,115.184,1.46767,8584.59,405.041,7830.19,273.277
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(40/32)",0,1,667212,2066.82,100.582,0.311887,8812.32,230.57,7619.45,158.512
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(40/32)",1,1,667389,2204.77,100.555,0.332446,71344.4,29836,2035.71,2637.3
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(40/32)",2,1,667920,8130.27,100.486,0.98998,128902,43020.4,817.949,1359.13
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(40/32)",4,1,668029,8495.95,100.471,1.02372,249655,59217.8,304.931,344.897
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(40/32)",8,1,668642,11809.8,100.391,1.41388,489462,79864.9,141.522,28.2461
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(12/8)",0,1,722693,8545.05,92.8699,0.888311,5799.11,217.737,11583.5,303.78
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(20/16)",0,1,668120,2840.83,100.446,0.418674,6814.32,279.742,9859.93,289.484
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(24/16)",0,1,719326,8069.78,93.3038,0.86757,7042.69,241.035,9537.04,242.625
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(36/32)",0,1,626455,8675.01,107.141,1.16453,4748.93,137.865,14139.7,293.689
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(40/32)",0,1,670644,8001.42,100.078,0.972073,4886.73,224.089,13751.2,406.923
"XOR-EC, Scalar",,500,100,0,0,0,8388608,1024,"(12/8)",0,2,546296,7907.73,122.864,1.44501,37736.9,1143.65,1779.89,51.4152
"XOR-EC, Scalar",,500,100,0,0,0,8388608,1024,"(20/16)",0,2,508619,5967.49,131.961,1.55309,43439.1,1205.93,1546.02,40.7026
"XOR-EC, Scalar",,500,100,0,0,0,8388608,1024,"(24/16)",0,2,577361,3408.27,116.238,0.687513,44600.3,1225.14,1505.74,39.1674
"XOR-EC, Scalar",,500,100,0,0,0,8388608,1024,"(36/32)",0,2,511480,6764.03,131.224,1.45071,29124.5,910.588,2306.26,65.8614
"XOR-EC, Scalar",,500,100,0,0,0,8388608,1024,"(40/32)",0,2,546218,4392.14,122.869,0.94242,30072,885.033,2233.37,60.0268
"XOR-EC, Scalar",,500,100,0,0,0,8388608,2048,"(12/8)",0,2,571596,3494.53,117.411,0.721365,19783.5,684.113,3395.77,104.714
"XOR-EC, Scalar",,500,100,0,0,0,8388608,2048,"(20/16)",0,2,535107,3340.26,125.417,0.783536,22594.3,754.323,2973.17,90.2937
"XOR-EC, Scalar",,500,100,0,0,0,8388608,2048,"(24/16)",0,2,681101,5597.98,98.5359,0.729593,23487.4,2514.85,2870.05,135.058
"XOR-EC, Scalar",,500,100,0,0,0,8388608,2048,"(36/32)",0,2,502334,3720.33,133.601,0.986055,15423.7,586.122,4356.57,147.249
"XOR-EC, Scalar",,500,100,0,0,0,8388608,2048,"(40/32)",0,2,608504,6446.24,110.297,1.10614,15904.3,771.676,4227.92,173.906
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(12/8)",0,2,680045,2421.7,98.6842,0.352044,10538.8,479.589,6378.53,240.201
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(20/16)",0,2,601328,6340.35,111.614,1.19645,12117.2,556.626,5548.35,221.464
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(24/16)",0,2,674818,2551.99,99.4488,0.376432,12405.5,671.076,5422.74,246.232
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(36/32)",0,2,568489,3708.36,118.053,0.772439,8594.6,546.108,7833.94,413.266
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(40/32)",0,2,604111,6318.73,111.098,1.02821,8730.78,489.144,7706.95,372.961
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(12/8)",0,2,674944,2526.26,99.4302,0.372317,6165.97,512.935,10935.4,640.466
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(20/16)",0,2,602795,4329.94,111.335,0.776872,6847.88,479.941,9836.64,541.106
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(24/16)",0,2,673326,4217.93,99.6715,0.595819,7005.63,463.839,9612.66,520.371
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(36/32)",0,2,570257,2762.75,117.685,0.570338,5043.38,419.285,13381.4,940.462
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(40/32)",0,2,604741,8299.45,110.988,1.23372,5191.31,551.39,13028.9,1004.56
"XOR-EC, Scalar",,500,100,0,0,0,8388608,1024,"(12/8)",0,4,274040,2339.1,244.905,2.08341,20205.8,813.166,3325.97,117.455
"XOR-EC, Scalar",,500,100,0,0,0,8388608,1024,"(20/16)",0,4,257888,3209.43,260.266,3.25666,23058.5,766.715,2913.3,88.4523
"XOR-EC, Scalar",,500,100,0,0,0,8388608,1024,"(24/16)",0,4,290380,2338.17,231.122,1.85323,23742.6,881.207,2830.05,95.5399
"XOR-EC, Scalar",,500,100,0,0,0,8388608,1024,"(36/32)",0,4,256468,2240.23,261.685,2.26493,15936.5,702.367,4217.97,159.485
"XOR-EC, Scalar",,500,100,0,0,0,8388608,1024,"(40/32)",0,4,273275,5401.17,245.65,3.96912,16298.7,639.347,4122.97,142.044
"XOR-EC, Scalar",,500,100,0,0,0,8388608,2048,"(12/8)",0,4,287553,7823.93,233.496,4.37254,11372.3,4495.74,6008.33,348.603
"XOR-EC, Scalar",,500,100,0,0,0,8388608,2048,"(20/16)",0,4,268000,7239.34,250.535,4.87979,12574.7,622.634,5347.84,225.136
"XOR-EC, Scalar",,500,100,0,0,0,8388608,2048,"(24/16)",0,4,342361,2132.22,196.026,1.21738,13000.5,675.414,5173.36,220.97
"XOR-EC, Scalar",,500,100,0,0,0,8388608,2048,"(36/32)",0,4,253179,2997.21,265.101,3.06354,8881.54,477.451,7574.45,350.632
"XOR-EC, Scalar",,500,100,0,0,0,8388608,2048,"(40/32)",0,4,306603,5439.67,218.933,3.05279,9274.91,535.442,7255.31,350.181
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(12/8)",0,4,342802,2155.24,195.774,1.22639,6644.26,629.526,10160.7,652.211
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(20/16)",0,4,307558,6858.64,218.284,3.85959,7261.43,539.965,9279.61,524.126
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(24/16)",0,4,340389,4724.12,197.185,2.29904,7459.14,427.111,9020.65,426.918
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(36/32)",0,4,296562,5750.79,226.354,3.38115,5625.56,3196.82,12273.8,949.351
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(40/32)",0,4,310359,2386.6,216.243,1.65731,5605.49,422.276,12028.2,774.092
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(12/8)",0,4,340427,2232.83,197.14,1.28847,4347.19,285.148,15472.9,593.337
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(20/16)",0,4,310224,2392.52,216.337,1.66305,4628.69,316.791,14559.6,920.247
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(24/16)",0,4,340263,2481.79,197.237,1.43454,4768.99,427.685,14154,967.516
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(36/32)",0,4,296918,2226.92,226.031,1.68564,3678.82,352.135,18386.8,1586.12
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(40/32)",0,4,310980,2290.77,215.81,1.58392,3794.42,427.104,17842.6,1518.75
"XOR-EC, Scalar",,500,100,0,0,0,8388608,1024,"(12/8)",0,8,139236,1383.82,482.028,4.72505,11647.8,548.563,5771.64,218.606
"XOR-EC, Scalar",,500,100,0,0,0,8388608,1024,"(20/16)",0,8,129570,2734.54,518.165,10.9093,13192.3,694.127,5098.59,223.391
"XOR-EC, Scalar",,500,100,0,0,0,8388608,1024,"(24/16)",0,8,147510,1676.98,455.002,5.09468,13475.3,668.28,4990.42,209.202
"XOR-EC, Scalar",,500,100,0,0,0,8388608,1024,"(36/32)",0,8,129751,2863.6,517.417,9.34054,9493.25,449.243,7082.85,295.73
"XOR-EC, Scalar",,500,100,0,0,0,8388608,1024,"(40/32)",0,8,138823,2100.65,483.523,7.18972,9842.23,812.289,6848.85,386.512
"XOR-EC, Scalar",,500,100,0,0,0,8388608,2048,"(12/8)",0,8,146311,6205.52,459.134,11.1282,7224.3,3270.03,9489.21,596.082
"XOR-EC, Scalar",,500,100,0,0,0,8388608,2048,"(20/16)",0,8,136015,2043.61,493.501,7.28613,7809.37,583.536,8628.76,485.064
"XOR-EC, Scalar",,500,100,0,0,0,8388608,2048,"(24/16)",0,8,173340,1474.27,387.178,3.25479,8392.23,9240.91,8423.45,571.717
"XOR-EC, Scalar",,500,100,0,0,0,8388608,2048,"(36/32)",0,8,129008,1922.79,520.302,7.55312,5942.31,380.418,11332.1,624.178
"XOR-EC, Scalar",,500,100,0,0,0,8388608,2048,"(40/32)",0,8,155922,1679.02,430.449,4.58468,6088.06,662.984,11093.4,716.349
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(12/8)",0,8,177536,1651.28,378.033,3.47248,4754.79,331.733,14160.6,709.915
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(20/16)",0,8,165549,1798.14,405.42,4.37377,5075.2,344.968,13275.5,802.057
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(24/16)",0,8,176200,1753.98,380.905,3.74251,5178.05,413.177,13023.4,833.189
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(36/32)",0,8,162084,1715.06,414.082,4.32165,4214.12,338.224,16015,1167.5
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(40/32)",0,8,165825,1799.51,404.744,4.34335,4155.25,396.576,16266.9,1285.77
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(12/8)",0,8,176790,1763.26,379.634,3.74138,3626.68,319.012,18588.8,1044.74
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(20/16)",0,8,165950,1761.01,404.438,4.23028,3831.17,533.144,17717.1,1589.24
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(24/16)",0,8,177396,2189.6,378.357,4.62236,3882.45,301.613,17378.4,1262.68
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(36/32)",0,8,162594,1702.82,412.785,4.2576,3369.63,368.15,20104,1860.84
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(40/32)",0,8,167317,1957.65,401.142,4.63525,3317.29,297.201,20404.6,1959.69
"XOR-EC, Scalar",,500,100,0,0,0,8388608,1024,"(12/8)",0,16,73936.5,2559.37,908.385,21.6633,8097.39,594.62,8319.59,440.776
"XOR-EC, Scalar",,500,100,0,0,0,8388608,1024,"(20/16)",0,16,69531.3,1644.54,965.68,22.0453,10331.7,29478.5,7460.85,528.808
"XOR-EC, Scalar",,500,100,0,0,0,8388608,1024,"(24/16)",0,16,80050.5,1556.54,838.634,15.5749,9563.58,723.28,7054.07,493.244
"XOR-EC, Scalar",,500,100,0,0,0,8388608,1024,"(36/32)",0,16,68999.6,1288.33,972.926,17.6641,7149.49,470.043,9417.16,479.659
"XOR-EC, Scalar",,500,100,0,0,0,8388608,1024,"(40/32)",0,16,74431.4,2688.56,902.481,24.5162,7242.39,418.427,9289.62,416.611
"XOR-EC, Scalar",,500,100,0,0,0,8388608,2048,"(12/8)",0,16,79326.4,1246.38,846.184,12.8167,5743.73,256.445,11702.5,432.799
"XOR-EC, Scalar",,500,100,0,0,0,8388608,2048,"(20/16)",0,16,73121.5,1555.51,918.168,18.6281,6376.57,393.703,10558.3,564.676
"XOR-EC, Scalar",,500,100,0,0,0,8388608,2048,"(24/16)",0,16,91555.6,1179.11,733.103,9.18916,6454.99,441.779,10434.7,574.107
"XOR-EC, Scalar",,500,100,0,0,0,8388608,2048,"(36/32)",0,16,69684.7,6822.7,966.217,34.632,5435.71,4369.37,12819.1,838.073
"XOR-EC, Scalar",,500,100,0,0,0,8388608,2048,"(40/32)",0,16,82458.6,1205.04,814.016,11.4375,5368.7,398.409,12549.6,693.171
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(12/8)",0,16,153032,1584.47,438.573,4.46743,4906.32,402.879,13752.9,953.709
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(20/16)",0,16,147258,1503.2,455.768,4.57043,5165.56,295.106,13035.1,765.74
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(24/16)",0,16,153033,1669.94,438.577,4.70024,5136.83,810.922,13199.5,1044.23
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(36/32)",0,16,144550,5358.37,464.635,10.311,4619.62,325.987,14586.2,879.13
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(40/32)",0,16,147483,3653.78,455.227,8.17823,4810.14,3386.21,14448.3,1141.94
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(12/8)",0,16,156277,1594.2,429.466,4.30698,4157.09,437.452,16267.3,1252.98
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(20/16)",0,16,150746,3115.81,445.326,7.26615,4461.4,3264.61,15571.6,1114.86
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(24/16)",0,16,156488,1619.95,428.888,4.36378,4351.93,432.123,15535.5,1220.59
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(36/32)",0,16,147650,1564.5,454.563,4.7194,4065.05,292.011,16575.1,974.246
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(40/32)",0,16,150557,1484.45,445.78,4.32064,4220.14,541.772,16077.2,1436.85
"XOR-EC, Scalar",,500,100,0,0,0,8388608,1024,"(12/8)",0,32,53607.3,2281.52,1253.73,44.7287,8660.4,558.049,7774.7,410.935
"XOR-EC, Scalar",,500,100,0,0,0,8388608,1024,"(20/16)",0,32,53775.5,1381.21,1248.74,30.9308,9361.64,3033.78,7317.86,559.229
"XOR-EC, Scalar",,500,100,0,0,0,8388608,1024,"(24/16)",0,32,58435.9,1677.75,1149.15,26.0422,9558.05,1660.65,7095.53,506.53
"XOR-EC, Scalar",,500,100,0,0,0,8388608,1024,"(36/32)",0,32,53543,3272.84,1256.38,50.3943,8214.87,1670.15,8254.94,546.741
"XOR-EC, Scalar",,500,100,0,0,0,8388608,1024,"(40/32)",0,32,55626.7,2770.83,1208.38,40.08,8548.42,2763.34,8008.46,594.343
"XOR-EC, Scalar",,500,100,0,0,0,8388608,2048,"(12/8)",0,32,58292.1,1372.44,1151.77,22.4282,7752.96,3388.58,8938.03,799.139
"XOR-EC, Scalar",,500,100,0,0,0,8388608,2048,"(20/16)",0,32,55102.1,1780.53,1218.77,27.6206,7912.3,2330.81,8607.21,591.905
"XOR-EC, Scalar",,500,100,0,0,0,8388608,2048,"(24/16)",0,32,59290.3,1001.47,1132.17,17.8546,7927.47,2319.34,8588.14,571.71
"XOR-EC, Scalar",,500,100,0,0,0,8388608,2048,"(36/32)",0,32,53682.2,1385.47,1250.76,25.5738,7214.96,414.331,9328.47,480.29
"XOR-EC, Scalar",,500,100,0,0,0,8388608,2048,"(40/32)",0,32,57235.1,1896.26,1173.43,28.2752,7307.84,489.026,9216.43,510.423
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(12/8)",0,32,154203,2606.21,435.301,6.20514,6380.27,2450.74,10724.6,803.918
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(20/16)",0,32,154146,3479.46,435.539,8.04688,6663.54,532.448,10126.2,705.389
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(24/16)",0,32,154145,2371.41,435.447,5.52446,6344.47,456.891,10626.9,696.928
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(36/32)",0,32,154023,2878.13,435.827,6.55423,6286.77,444.606,10721.1,671.699
"XOR-EC, Scalar",,500,100,0,0,0,8388608,4096,"(40/32)",0,32,154007,2639.4,435.858,6.31437,6612.73,2302.18,10330.4,764.966
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(12/8)",0,32,157503,1898.71,426.135,4.65149,5785.56,355.816,11643.4,720.226
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(20/16)",0,32,157324,1255.79,426.591,3.32045,6315.24,444.284,10674,689.102
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(24/16)",0,32,157603,2987.63,425.932,6.58862,6046.92,2914.57,11452.5,973.647
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(36/32)",0,32,157792,2776.1,425.408,6.23858,5744.39,408.813,11733,727.215
"XOR-EC, Scalar",,500,100,0,0,0,8388608,8192,"(40/32)",0,32,157712,3139.58,425.651,6.87693,5712.81,330.106,11786.3,682.309
"CM256",,500,100,0,0,0,8388608,1024,"(12/8)",0,1,1.30887e+06,8559.1,51.2743,0.300499,55769.2,1079.13,1203.78,22.9475
"CM256",,500,100,0,0,0,8388608,1024,"(20/16)",0,1,1.31077e+06,2208.5,51.198,0.0856244,42449.7,863.299,1581.52,30.5506
"CM256",,500,100,0,0,0,8388608,1024,"(24/16)",0,1,2.5371e+06,12535.6,26.4516,0.122169,42296.2,731.272,1587.09,25.9385
"CM256",,500,100,0,0,0,8388608,1024,"(36/32)",0,1,1.47325e+06,8270.15,45.553,0.235919,37688.9,590.9,1781.01,25.9971
"CM256",,500,100,0,0,0,8388608,1024,"(40/32)",0,1,2.94765e+06,13800.5,22.7674,0.101433,37734.8,547.621,1778.78,24.0314
"CM256",,500,100,0,0,0,8388608,2048,"(12/8)",0,1,1.22143e+06,8153.96,54.9449,0.324973,26190.6,581.28,2563.5,53.2669
"CM256",,500,100,0,0,0,8388608,2048,"(20/16)",0,1,1.38868e+06,5047.99,48.3262,0.17645,22274.6,6035.65,3047.25,149.363
"CM256",,500,100,0,0,0,8388608,2048,"(24/16)",0,1,2.75493e+06,11879.3,24.36,0.100071,21947.7,748.546,3060.95,96.2589
"CM256",,500,100,0,0,0,8388608,2048,"(36/32)",0,1,1.39807e+06,8065.67,48.0025,0.247862,19649.3,414.212,3416.69,64.6261
"CM256",,500,100,0,0,0,8388608,2048,"(40/32)",0,1,2.80858e+06,11522.2,23.8946,0.0928375,19476.4,484.585,3447.54,76.4322
"CM256",,500,100,0,0,0,8388608,4096,"(12/8)",0,1,1.35652e+06,8373.38,49.4731,0.272822,13564,335.94,4950.22,107.385
"CM256",,500,100,0,0,0,8388608,4096,"(20/16)",0,1,1.36959e+06,8259.01,49.0009,0.263339,11518,445.209,5834.11,200.323
"CM256",,500,100,0,0,0,8388608,4096,"(24/16)",0,1,2.73143e+06,8994.5,24.5694,0.0768102,11441.1,451.93,5873.11,192.144
"CM256",,500,100,0,0,0,8388608,4096,"(36/32)",0,1,1.35961e+06,11562,49.3619,0.37285,10226.5,315.119,6567.12,159.598
"CM256",,500,100,0,0,0,8388608,4096,"(40/32)",0,1,2.64967e+06,11371.8,25.3277,0.102854,10252.1,328.398,6551.14,166.439
"CM256",,500,100,0,0,0,8388608,4096,"(40/32)",1,1,2.72478e+06,15794.8,24.6299,0.134722,294808,126214,1201.63,2303.4
"CM256",,500,100,0,0,0,8388608,4096,"(40/32)",2,1,2.7238e+06,11485.2,24.6384,0.0983258,505128,144997,348.809,1135.24
"CM256",,500,100,0,0,0,8388608,4096,"(40/32)",4,1,2.72444e+06,14028.7,24.6328,0.119664,950289,203496,75.2299,23.4469
"CM256",,500,100,0,0,0,8388608,4096,"(40/32)",8,1,2.70288e+06,35753,24.833,0.329221,1.90911e+06,310810,36.2418,6.89634
"CM256",,500,100,0,0,0,8388608,8192,"(12/8)",0,1,1.37964e+06,8570.99,48.6441,0.272033,7241.39,228.436,9274.13,214.444
"CM256",,500,100,0,0,0,8388608,8192,"(20/16)",0,1,1.38171e+06,7989,48.571,0.252868,6242.69,374.156,10779.8,506.122
"CM256",,500,100,0,0,0,8388608,8192,"(24/16)",0,1,2.75626e+06,7611.37,24.3479,0.0651311,6159.95,238.372,10908.7,375.374
"CM256",,500,100,0,0,0,8388608,8192,"(36/32)",0,1,1.36733e+06,8197.68,49.0819,0.262114,5647.22,275.748,11902.2,383.659
"CM256",,500,100,0,0,0,8388608,8192,"(40/32)",0,1,2.6504e+06,11269.5,25.3207,0.101737,5709.65,475.192,11803.8,609.946
"CM256",,500,100,0,0,0,8388608,1024,"(12/8)",0,2,1.12123e+06,12057.7,59.859,0.564348,41868.6,1469.82,1604.75,54.3888
"CM256",,500,100,0,0,0,8388608,1024,"(20/16)",0,2,1.18364e+06,8853.21,56.6998,0.387936,35078.2,973.109,1914.49,49.3531
"CM256",,500,100,0,0,0,8388608,1024,"(24/16)",0,2,2.45849e+06,9783.62,27.2972,0.105547,35717.7,1277.86,1881.16,64.3107
"CM256",,500,100,0,0,0,8388608,1024,"(36/32)",0,2,1.25985e+06,25052.3,53.2884,1.05654,35726.9,1331.67,1881.03,71.347
"CM256",,500,100,0,0,0,8388608,1024,"(40/32)",0,2,2.56275e+06,38211.5,26.1921,0.394912,34900.9,1459.04,1926.16,79.9077
"CM256",,500,100,0,0,0,8388608,2048,"(12/8)",0,2,1.19218e+06,31685.1,56.3306,1.50205,26089.5,640.071,2573.63,56.1057
"CM256",,500,100,0,0,0,8388608,2048,"(20/16)",0,2,1.17999e+06,32749.9,56.9159,1.56839,20219.1,648.736,3322.04,92.7014
"CM256",,500,100,0,0,0,8388608,2048,"(24/16)",0,2,2.4233e+06,25174.7,27.6962,0.290428,20193.1,544.805,3325.46,77.9193
"CM256",,500,100,0,0,0,8388608,2048,"(36/32)",0,2,1.23928e+06,12326,54.1566,0.53151,18426.1,751.688,3647.86,143.897
"CM256",,500,100,0,0,0,8388608,2048,"(40/32)",0,2,2.4354e+06,23735,27.5583,0.273546,18433.3,1072.5,3651.77,195.165
"CM256",,500,100,0,0,0,8388608,4096,"(12/8)",0,2,1.15042e+06,11854.4,58.3403,0.587355,13488.9,533.92,4981.28,156.087
"CM256",,500,100,0,0,0,8388608,4096,"(20/16)",0,2,1.15898e+06,24450.2,57.9291,1.21298,10661.3,441.609,6302.91,201.696
"CM256",,500,100,0,0,0,8388608,4096,"(24/16)",0,2,2.32788e+06,28469.3,28.8326,0.349309,10683.7,494.819,6291.72,224.246
"CM256",,500,100,0,0,0,8388608,4096,"(36/32)",0,2,1.20932e+06,6877.03,55.4948,0.3223,9919.02,398.818,6775.86,256.377
"CM256",,500,100,0,0,0,8388608,4096,"(40/32)",0,2,2.35619e+06,14592.5,28.4831,0.178808,10000.8,657.85,6735.44,388.737
"CM256",,500,100,0,0,0,8388608,8192,"(12/8)",0,2,1.19548e+06,24635,56.1588,1.14296,7203.23,351.197,9331.39,307.953
"CM256",,500,100,0,0,0,8388608,8192,"(20/16)",0,2,1.2108e+06,16376.8,55.4355,0.752006,5813.25,284.246,11567.5,486.897
"CM256",,500,100,0,0,0,8388608,8192,"(24/16)",0,2,2.39256e+06,20013.9,28.0509,0.236342,5820.91,377.204,11563.6,549.956
"CM256",,500,100,0,0,0,8388608,8192,"(36/32)",0,2,1.24757e+06,3024.89,53.7922,0.130579,5817.52,302.727,11559.1,469.968
"CM256",,500,100,0,0,0,8388608,8192,"(40/32)",0,2,2.42453e+06,9110.33,27.6795,0.104688,5841.49,452.507,11534.1,611.583
"CM256",,500,100,0,0,0,8388608,1024,"(12/8)",0,4,563140,9031.57,119.193,1.51561,26955.8,1430.62,2494.3,92.303
"CM256",,500,100,0,0,0,8388608,1024,"(20/16)",0,4,599187,7311.9,112.015,1.22963,20497.1,503.077,3275.81,71.6467
"CM256",,500,100,0,0,0,8388608,1024,"(24/16)",0,4,1.23523e+06,5681.62,54.3304,0.248961,20442.4,654.98,3285.8,93.1586
"CM256",,500,100,0,0,0,8388608,1024,"(36/32)",0,4,644117,7771.43,104.203,1.26416,19142.1,719.228,3510.35,121.568
"CM256",,500,100,0,0,0,8388608,1024,"(40/32)",0,4,1.30318e+06,9093.05,51.4984,0.339276,18994.8,586.27,3536.12,101.438
"CM256",,500,100,0,0,0,8388608,2048,"(12/8)",0,4,618013,8971.31,108.611,1.60143,14678.5,556.134,4577.43,146.085
"CM256",,500,100,0,0,0,8388608,2048,"(20/16)",0,4,621301,6736.89,108.026,1.1954,11059.5,340.567,6072.65,154.093
"CM256",,500,100,0,0,0,8388608,2048,"(24/16)",0,4,1.22531e+06,8510.07,54.7713,0.370473,11078,408.702,6064.54,183.057
"CM256",,500,100,0,0,0,8388608,2048,"(36/32)",0,4,622023,2898.16,107.891,0.508361,10494.4,534.101,6408.73,279.857
"CM256",,500,100,0,0,0,8388608,2048,"(40/32)",0,4,1.22629e+06,6370.94,54.7265,0.265166,10565.2,601.789,6369.55,316.279
"CM256",,500,100,0,0,0,8388608,4096,"(12/8)",0,4,594532,9548.02,112.906,1.7966,7922.43,219.782,8475.81,186.903
"CM256",,500,100,0,0,0,8388608,4096,"(20/16)",0,4,596157,9588.37,112.595,1.61339,6576.27,506.355,10252.5,638.853
"CM256",,500,100,0,0,0,8388608,4096,"(24/16)",0,4,1.18954e+06,10140.2,56.4198,0.444883,6573.39,484.332,10251.2,588.386
"CM256",,500,100,0,0,0,8388608,4096,"(36/32)",0,4,608561,3573.63,110.278,0.648607,6130.21,353.125,10980.6,593.401
"CM256",,500,100,0,0,0,8388608,4096,"(40/32)",0,4,1.18072e+06,4764.42,56.8383,0.221689,6426.32,304.241,10464.4,469.835
"CM256",,500,100,0,0,0,8388608,8192,"(12/8)",0,4,620791,7422.21,108.118,1.28402,4691.19,309.705,14344.4,611.595
"CM256",,500,100,0,0,0,8388608,8192,"(20/16)",0,4,610551,5368.76,109.923,0.916359,4323.65,295.31,15600.1,1157.5
"CM256",,500,100,0,0,0,8388608,8192,"(24/16)",0,4,1.20454e+06,4183.11,55.7141,0.19366,4266.71,462.236,15883.5,1498.4
"CM256",,500,100,0,0,0,8388608,8192,"(36/32)",0,4,626255,6028.75,107.168,0.897155,4010.93,293.634,16797,956.184
"CM256",,500,100,0,0,0,8388608,8192,"(40/32)",0,4,1.21357e+06,8117.81,55.301,0.337237,4079.75,369.461,16529.9,957.998
"CM256",,500,100,0,0,0,8388608,1024,"(12/8)",0,8,284817,2837.87,235.644,2.3138,16129.8,988.247,4169.79,158.283
"CM256",,500,100,0,0,0,8388608,1024,"(20/16)",0,8,305036,5317.42,220.069,3.74554,11649.5,604.938,5773.11,242.538
"CM256",,500,100,0,0,0,8388608,1024,"(24/16)",0,8,622527,4861.04,107.807,0.838351,11466.9,549.404,5862.97,223.311
"CM256",,500,100,0,0,0,8388608,1024,"(36/32)",0,8,327976,5785.09,204.678,3.55605,11026.3,453.208,6095.21,220.197
"CM256",,500,100,0,0,0,8388608,1024,"(40/32)",0,8,653433,3136.59,102.704,0.49321,10999.1,503.657,6111.77,231.738
