name,err_msg,num_iterations,message_size_B,block_size_B,FEC,num_lost_rdma_packets,num_cpu_threads,is_gpu_bm,num_gpu_blocks,threads_per_gpu_block,time_ns,time_ns_stddev,time_ns_min,time_ns_max
"ISA-L (MDS)/iterations:1",,10,134217728,131072,"FEC(16,4)",0,1,0,0,0,1.05946e+07,118143,1.0477e+07,1.0809e+07
"CM256 (MDS)/iterations:1",,10,134217728,131072,"FEC(16,4)",0,1,0,0,0,2.30788e+07,56729.2,2.3004e+07,2.32172e+07
"Xorec/iterations:1",,10,134217728,131072,"FEC(16,8)",0,1,0,0,0,2.18007e+07,142700,2.1667e+07,2.21269e+07
"Leopard (MDS)/iterations:1",,10,134217728,131072,"FEC(16,8)",0,1,0,0,0,4.96306e+07,332407,4.93528e+07,5.04289e+07
"ISA-L (MDS)/iterations:1",,10,134217728,131072,"FEC(16,8)",0,1,0,0,0,2.19246e+07,250019,2.17795e+07,2.26139e+07
"CM256 (MDS)/iterations:1",,10,134217728,131072,"FEC(16,8)",0,1,0,0,0,4.6126e+07,191742,4.60096e+07,4.66543e+07
"Xorec/iterations:1",,10,134217728,131072,"FEC(32,4)",0,1,0,0,0,5.21337e+06,135722,5.11163e+06,5.51924e+06
"Leopard (MDS)/iterations:1",,10,134217728,131072,"FEC(32,4)",0,1,0,0,0,1.62595e+07,190482,1.61178e+07,1.67644e+07
"ISA-L (MDS)/iterations:1",,10,134217728,131072,"FEC(32,4)",0,1,0,0,0,7.48927e+06,856256,5.05868e+06,7.82607e+06
"CM256 (MDS)/iterations:1",,10,134217728,131072,"FEC(32,4)",0,1,0,0,0,1.82961e+07,949555,1.79083e+07,2.09965e+07
"Xorec/iterations:1",,10,134217728,131072,"FEC(32,8)",0,1,0,0,0,1.38664e+07,173124,1.37032e+07,1.41831e+07
"Leopard (MDS)/iterations:1",,10,134217728,131072,"FEC(32,8)",0,1,0,0,0,2.94313e+07,361153,2.90501e+07,3.02928e+07
"ISA-L (MDS)/iterations:1",,10,134217728,131072,"FEC(32,8)",0,1,0,0,0,1.59943e+07,61783.9,1.59001e+07,1.60787e+07
"CM256 (MDS)/iterations:1",,10,134217728,131072,"FEC(32,8)",0,1,0,0,0,4.191e+07,72968.4,4.18522e+07,4.21018e+07
"Xorec/iterations:1",,10,134217728,131072,"FEC(32,8)",0,2,0,0,0,7.9067e+06,169811,7.75001e+06,8.33444e+06
"Leopard (MDS)/iterations:1",,10,134217728,131072,"FEC(32,8)",0,2,0,0,0,1.64973e+07,279421,1.61996e+07,1.70887e+07
"ISA-L (MDS)/iterations:1",,10,134217728,131072,"FEC(32,8)",0,2,0,0,0,8.9612e+06,110284,8.80409e+06,9.14803e+06
"CM256 (MDS)/iterations:1",,10,134217728,131072,"FEC(32,8)",0,2,0,0,0,2.31209e+07,51007.6,2.30452e+07,2.31775e+07
"Xorec/iterations:1",,10,134217728,262144,"FEC(2,1)",0,1,0,0,0,2.05069e+07,102207,2.03777e+07,2.07564e+07
"Leopard (MDS)/iterations:1",,10,134217728,262144,"FEC(2,1)",0,1,0,0,0,2.0553e+07,72727.1,2.04666e+07,2.07122e+07
"ISA-L (MDS)/iterations:1",,10,134217728,262144,"FEC(2,1)",0,1,0,0,0,1.73664e+07,62711.8,1.7262e+07,1.74704e+07
"CM256 (MDS)/iterations:1",,10,134217728,262144,"FEC(2,1)",0,1,0,0,0,1.624e+07,70561.9,1.61517e+07,1.6366e+07
"Xorec/iterations:1",,10,134217728,262144,"FEC(4,2)",0,1,0,0,0,2.07076e+07,59403.9,2.06448e+07,2.08479e+07
"Leopard (MDS)/iterations:1",,10,134217728,262144,"FEC(4,2)",0,1,0,0,0,4.37709e+07,445470,4.34009e+07,4.46787e+07
"ISA-L (MDS)/iterations:1",,10,134217728,262144,"FEC(4,2)",0,1,0,0,0,1.73997e+07,349215,1.71617e+07,1.82777e+07
"CM256 (MDS)/iterations:1",,10,134217728,262144,"FEC(4,2)",0,1,0,0,0,2.08584e+07,44408.2,2.08001e+07,2.09318e+07
"Xorec/iterations:1",,10,134217728,262144,"FEC(8,4)",0,1,0,0,0,2.17564e+07,47561.8,2.17e+07,2.18448e+07
"Leopard (MDS)/iterations:1",,10,134217728,262144,"FEC(8,4)",0,1,0,0,0,4.62492e+07,340160,4.56069e+07,4.69006e+07
"ISA-L (MDS)/iterations:1",,10,134217728,262144,"FEC(8,4)",0,1,0,0,0,1.77142e+07,281289,1.75074e+07,1.84554e+07
"CM256 (MDS)/iterations:1",,10,134217728,262144,"FEC(8,4)",0,1,0,0,0,3.03714e+07,65652.2,3.02898e+07,3.05105e+07
"Xorec/iterations:1",,10,134217728,262144,"FEC(16,4)",0,1,0,0,0,1.37654e+07,78739.1,1.369e+07,1.39579e+07
"Leopard (MDS)/iterations:1",,10,134217728,262144,"FEC(16,4)",0,1,0,0,0,2.68279e+07,122158,2.6673e+07,2.70074e+07
"ISA-L (MDS)/iterations:1",,10,134217728,262144,"FEC(16,4)",0,1,0,0,0,1.05793e+07,92598.5,1.0501e+07,1.08354e+07
"CM256 (MDS)/iterations:1",,10,134217728,262144,"FEC(16,4)",0,1,0,0,0,2.42193e+07,63767.1,2.41624e+07,2.43885e+07
"Xorec/iterations:1",,10,134217728,262144,"FEC(16,8)",0,1,0,0,0,2.23935e+07,69837.1,2.23151e+07,2.25422e+07
"Leopard (MDS)/iterations:1",,10,134217728,262144,"FEC(16,8)",0,1,0,0,0,5.21631e+07,339914,5.17946e+07,5.28849e+07
"ISA-L (MDS)/iterations:1",,10,134217728,262144,"FEC(16,8)",0,1,0,0,0,2.25721e+07,291055,2.23296e+07,2.33513e+07
"CM256 (MDS)/iterations:1",,10,134217728,262144,"FEC(16,8)",0,1,0,0,0,4.90278e+07,67437,4.89334e+07,4.91196e+07
"Xorec/iterations:1",,10,134217728,262144,"FEC(32,4)",0,1,0,0,0,6.50873e+06,136056,6.44461e+06,6.89287e+06
"Leopard (MDS)/iterations:1",,10,134217728,262144,"FEC(32,4)",0,1,0,0,0,1.87083e+07,215356,1.85752e+07,1.92887e+07
"ISA-L (MDS)/iterations:1",,10,134217728,262144,"FEC(32,4)",0,1,0,0,0,7.39249e+06,889642,4.86555e+06,7.78876e+06
"CM256 (MDS)/iterations:1",,10,134217728,262144,"FEC(32,4)",0,1,0,0,0,1.81907e+07,986166,1.78252e+07,2.09962e+07
"Xorec/iterations:1",,10,134217728,262144,"FEC(32,8)",0,1,0,0,0,1.49565e+07,132599,1.48859e+07,1.53301e+07
"Leopard (MDS)/iterations:1",,10,134217728,262144,"FEC(32,8)",0,1,0,0,0,3.31966e+07,290283,3.29452e+07,3.38528e+07
"ISA-L (MDS)/iterations:1",,10,134217728,262144,"FEC(32,8)",0,1,0,0,0,1.59813e+07,67563,1.58904e+07,1.61318e+07
"CM256 (MDS)/iterations:1",,10,134217728,262144,"FEC(32,8)",0,1,0,0,0,4.17222e+07,34511.8,4.16746e+07,4.17723e+07
"Xorec/iterations:1",,10,134217728,262144,"FEC(32,8)",0,2,0,0,0,8.37672e+06,180805,8.18244e+06,8.77408e+06
"Leopard (MDS)/iterations:1",,10,134217728,262144,"FEC(32,8)",0,2,0,0,0,1.83914e+07,85745.4,1.82887e+07,1.85756e+07
"ISA-L (MDS)/iterations:1",,10,134217728,262144,"FEC(32,8)",0,2,0,0,0,9.01651e+06,70142.6,8.88057e+06,9.15222e+06
"CM256 (MDS)/iterations:1",,10,134217728,262144,"FEC(32,8)",0,2,0,0,0,2.33261e+07,68906.5,2.32547e+07,2.34626e+07
