name,err_msg,num_iterations,message_size_B,block_size_B,FEC,num_lost_rdma_packets,num_cpu_threads,is_gpu_bm,num_gpu_blocks,threads_per_gpu_block,time_ns,time_ns_stddev,time_ns_min,time_ns_max
"Leopard (MDS)/iterations:1",,500,134217728,131072,"FEC(4,2)",0,1,0,0,0,4.4837e+07,83363,4.47099e+07,4.49656e+07
"CM256 (MDS)/iterations:1",,500,134217728,131072,"FEC(4,2)",0,1,0,0,0,3.06214e+07,77248.7,3.04533e+07,3.07683e+07
"Xorec/iterations:1",,500,134217728,131072,"FEC(8,4)",0,1,0,0,0,2.66262e+07,73360.7,2.65238e+07,2.67484e+07
"Leopard (MDS)/iterations:1",,500,134217728,131072,"FEC(8,4)",0,1,0,0,0,4.97709e+07,95255.7,4.96121e+07,4.99598e+07
"CM256 (MDS)/iterations:1",,500,134217728,131072,"FEC(8,4)",0,1,0,0,0,4.41311e+07,98543.5,4.39086e+07,4.43634e+07
"Xorec/iterations:1",,500,134217728,131072,"FEC(16,4)",0,1,0,0,0,1.93393e+07,20514.9,1.9291e+07,1.94045e+07
"Leopard (MDS)/iterations:1",,500,134217728,131072,"FEC(16,4)",0,1,0,0,0,3.59361e+07,72943.3,3.57815e+07,3.60793e+07
"CM256 (MDS)/iterations:1",,500,134217728,131072,"FEC(16,4)",0,1,0,0,0,4.08549e+07,82729.7,4.06026e+07,4.10538e+07
"Xorec/iterations:1",,500,134217728,131072,"FEC(16,8)",0,1,0,0,0,2.62663e+07,64099.9,2.61728e+07,2.63615e+07
"Leopard (MDS)/iterations:1",,500,134217728,131072,"FEC(16,8)",0,1,0,0,0,5.42087e+07,108231,5.40315e+07,5.44302e+07
"CM256 (MDS)/iterations:1",,500,134217728,131072,"FEC(16,8)",0,1,0,0,0,7.09127e+07,192655,7.04301e+07,7.14626e+07
"Xorec/iterations:1",,500,134217728,131072,"FEC(32,4)",0,1,0,0,0,1.3439e+07,16203.4,1.3393e+07,1.34813e+07
"Leopard (MDS)/iterations:1",,500,134217728,131072,"FEC(32,4)",0,1,0,0,0,2.98008e+07,40111.5,2.9694e+07,2.99124e+07
"CM256 (MDS)/iterations:1",,500,134217728,131072,"FEC(32,4)",0,1,0,0,0,3.63288e+07,159487,3.60455e+07,3.92218e+07
"Xorec/iterations:1",,500,134217728,131072,"FEC(32,8)",0,1,0,0,0,2.11166e+07,13124.6,2.10784e+07,2.11838e+07
"Leopard (MDS)/iterations:1",,500,134217728,131072,"FEC(32,8)",0,1,0,0,0,4.15831e+07,105713,4.14106e+07,4.18966e+07
"CM256 (MDS)/iterations:1",,500,134217728,131072,"FEC(32,8)",0,1,0,0,0,6.64747e+07,220147,6.56107e+07,6.708e+07
"Xorec/iterations:1",,500,134217728,131072,"FEC(32,8)",0,2,0,0,0,1.92123e+07,123296,1.78687e+07,1.9533e+07
"Leopard (MDS)/iterations:1",,500,134217728,131072,"FEC(32,8)",0,2,0,0,0,3.84364e+07,97262.4,3.78439e+07,3.86011e+07
"CM256 (MDS)/iterations:1",,500,134217728,131072,"FEC(32,8)",0,2,0,0,0,6.24435e+07,305347,6.12284e+07,6.32489e+07
"Xorec/iterations:1",,500,134217728,131072,"FEC(32,8)",0,4,0,0,0,1.02628e+07,64610.4,9.87195e+06,1.04197e+07
"Leopard (MDS)/iterations:1",,500,134217728,131072,"FEC(32,8)",0,4,0,0,0,2.02121e+07,170079,1.96456e+07,2.06176e+07
"CM256 (MDS)/iterations:1",,500,134217728,131072,"FEC(32,8)",0,4,0,0,0,3.30263e+07,225714,3.23567e+07,3.37969e+07
"Xorec/iterations:1",,500,134217728,131072,"FEC(32,8)",0,8,0,0,0,5.84764e+06,48166.1,5.42798e+06,5.94428e+06
"Leopard (MDS)/iterations:1",,500,134217728,131072,"FEC(32,8)",0,8,0,0,0,1.1244e+07,146913,1.07555e+07,1.17582e+07
"CM256 (MDS)/iterations:1",,500,134217728,131072,"FEC(32,8)",0,8,0,0,0,1.98658e+07,170391,1.9377e+07,2.04376e+07
"Xorec/iterations:1",,500,134217728,131072,"FEC(32,8)",0,16,0,0,0,4.41125e+06,42933.5,4.0679e+06,4.62212e+06
"Leopard (MDS)/iterations:1",,500,134217728,131072,"FEC(32,8)",0,16,0,0,0,8.16808e+06,164605,7.78191e+06,8.83013e+06
"CM256 (MDS)/iterations:1",,500,134217728,131072,"FEC(32,8)",0,16,0,0,0,1.25982e+07,122369,1.20785e+07,1.28571e+07
"Xorec/iterations:1",,500,134217728,131072,"FEC(32,8)",0,32,0,0,0,4.58262e+06,93063.5,4.11592e+06,4.93156e+06
"Leopard (MDS)/iterations:1",,500,134217728,131072,"FEC(32,8)",0,32,0,0,0,1.02768e+07,170495,9.64069e+06,1.09677e+07
"CM256 (MDS)/iterations:1",,500,134217728,131072,"FEC(32,8)",0,32,0,0,0,1.17934e+07,172155,1.12767e+07,1.22935e+07
"Xorec/iterations:1",,500,134217728,262144,"FEC(2,1)",0,1,0,0,0,2.62249e+07,31543.1,2.61114e+07,2.62957e+07
"Leopard (MDS)/iterations:1",,500,134217728,262144,"FEC(2,1)",0,1,0,0,0,2.62374e+07,30820,2.61691e+07,2.63056e+07
"CM256 (MDS)/iterations:1",,500,134217728,262144,"FEC(2,1)",0,1,0,0,0,2.42323e+07,27898.8,2.41756e+07,2.42978e+07
"Xorec/iterations:1",,500,134217728,262144,"FEC(4,2)",0,1,0,0,0,2.65945e+07,31191.1,2.65353e+07,2.66618e+07
"Leopard (MDS)/iterations:1",,500,134217728,262144,"FEC(4,2)",0,1,0,0,0,4.66604e+07,22316.2,4.6596e+07,4.67351e+07
"CM256 (MDS)/iterations:1",,500,134217728,262144,"FEC(4,2)",0,1,0,0,0,3.26526e+07,41879.9,3.2531e+07,3.27895e+07
"Xorec/iterations:1",,500,134217728,262144,"FEC(8,4)",0,1,0,0,0,2.62284e+07,32943.2,2.61555e+07,2.62984e+07
"Leopard (MDS)/iterations:1",,500,134217728,262144,"FEC(8,4)",0,1,0,0,0,4.97433e+07,46511.7,4.96677e+07,4.98653e+07
"CM256 (MDS)/iterations:1",,500,134217728,262144,"FEC(8,4)",0,1,0,0,0,4.75262e+07,87225.7,4.73166e+07,4.77596e+07
"Xorec/iterations:1",,500,134217728,262144,"FEC(16,4)",0,1,0,0,0,2.11397e+07,32488.1,2.10755e+07,2.12118e+07
"Leopard (MDS)/iterations:1",,500,134217728,262144,"FEC(16,4)",0,1,0,0,0,3.77215e+07,42136.3,3.76276e+07,3.78568e+07
"CM256 (MDS)/iterations:1",,500,134217728,262144,"FEC(16,4)",0,1,0,0,0,4.3078e+07,157901,4.27347e+07,4.34277e+07
"Xorec/iterations:1",,500,134217728,262144,"FEC(16,8)",0,1,0,0,0,2.62707e+07,42051.4,2.61956e+07,2.63515e+07
"Leopard (MDS)/iterations:1",,500,134217728,262144,"FEC(16,8)",0,1,0,0,0,5.68272e+07,72154.6,5.67022e+07,5.6958e+07
"CM256 (MDS)/iterations:1",,500,134217728,262144,"FEC(16,8)",0,1,0,0,0,7.32858e+07,219324,7.25323e+07,7.3766e+07
"Xorec/iterations:1",,500,134217728,262144,"FEC(32,4)",0,1,0,0,0,1.58205e+07,21952.8,1.57698e+07,1.58881e+07
"Leopard (MDS)/iterations:1",,500,134217728,262144,"FEC(32,4)",0,1,0,0,0,3.235e+07,42670.6,3.22446e+07,3.2482e+07
"CM256 (MDS)/iterations:1",,500,134217728,262144,"FEC(32,4)",0,1,0,0,0,3.90664e+07,178371,3.87984e+07,4.22591e+07
"Xorec/iterations:1",,500,134217728,262144,"FEC(32,8)",0,1,0,0,0,2.11404e+07,32708.3,2.10745e+07,2.12091e+07
"Leopard (MDS)/iterations:1",,500,134217728,262144,"FEC(32,8)",0,1,0,0,0,4.34719e+07,66544.5,4.33758e+07,4.36383e+07
"CM256 (MDS)/iterations:1",,500,134217728,262144,"FEC(32,8)",0,1,0,0,0,6.92865e+07,268054,6.85786e+07,6.99328e+07
"Xorec/iterations:1",,500,134217728,262144,"FEC(32,8)",0,2,0,0,0,1.9098e+07,100420,1.757e+07,1.92987e+07
"Leopard (MDS)/iterations:1",,500,134217728,262144,"FEC(32,8)",0,2,0,0,0,3.98255e+07,210443,3.90251e+07,4.06711e+07
"CM256 (MDS)/iterations:1",,500,134217728,262144,"FEC(32,8)",0,2,0,0,0,7.21728e+07,535358,7.07731e+07,7.39537e+07
"Xorec/iterations:1",,500,134217728,262144,"FEC(32,8)",0,4,0,0,0,1.01656e+07,65367.7,9.75204e+06,1.02832e+07
"Leopard (MDS)/iterations:1",,500,134217728,262144,"FEC(32,8)",0,4,0,0,0,2.09469e+07,180277,2.03309e+07,2.18309e+07
"CM256 (MDS)/iterations:1",,500,134217728,262144,"FEC(32,8)",0,4,0,0,0,4.23511e+07,215978,4.17521e+07,4.295e+07
"Xorec/iterations:1",,500,134217728,262144,"FEC(32,8)",0,8,0,0,0,5.82399e+06,47513.4,5.45156e+06,6.02883e+06
"Leopard (MDS)/iterations:1",,500,134217728,262144,"FEC(32,8)",0,8,0,0,0,1.28387e+07,188559,1.22156e+07,1.34809e+07
"CM256 (MDS)/iterations:1",,500,134217728,262144,"FEC(32,8)",0,8,0,0,0,2.38836e+07,144580,2.35497e+07,2.43834e+07
"Xorec/iterations:1",,500,134217728,262144,"FEC(32,8)",0,16,0,0,0,4.64941e+06,49406.8,4.39862e+06,4.93389e+06
"Leopard (MDS)/iterations:1",,500,134217728,262144,"FEC(32,8)",0,16,0,0,0,1.07549e+07,162083,1.01927e+07,1.1258e+07
"CM256 (MDS)/iterations:1",,500,134217728,262144,"FEC(32,8)",0,16,0,0,0,1.38826e+07,171659,1.33658e+07,1.42793e+07
"Xorec/iterations:1",,500,134217728,262144,"FEC(32,8)",0,32,0,0,0,4.32454e+06,62190.2,3.93458e+06,4.71912e+06
"Leopard (MDS)/iterations:1",,500,134217728,262144,"FEC(32,8)",0,32,0,0,0,1.0517e+07,213445,9.93439e+06,1.11802e+07
"CM256 (MDS)/iterations:1",,500,134217728,262144,"FEC(32,8)",0,32,0,0,0,1.41016e+07,167539,1.35758e+07,1.44379e+07
"ISA-L (MDS)/iterations:1",,500,134217728,4096,"FEC(2,1)",0,1,0,0,0,2.93066e+07,26775.8,2.92319e+07,2.93944e+07
"ISA-L (MDS)/iterations:1",,500,134217728,4096,"FEC(4,2)",0,1,0,0,0,2.77896e+07,22139.7,2.77186e+07,2.78579e+07
"ISA-L (MDS)/iterations:1",,500,134217728,4096,"FEC(8,4)",0,1,0,0,0,2.86551e+07,48088.2,2.85237e+07,2.88437e+07
"ISA-L (MDS)/iterations:1",,500,134217728,4096,"FEC(16,4)",0,1,0,0,0,2.14983e+07,30410.8,2.14237e+07,2.16931e+07
"ISA-L (MDS)/iterations:1",,500,134217728,4096,"FEC(16,8)",0,1,0,0,0,3.75336e+07,67355.2,3.73052e+07,3.81545e+07
"ISA-L (MDS)/iterations:1",,500,134217728,4096,"FEC(32,4)",0,1,0,0,0,6.36075e+07,1.23016e+06,6.06828e+07,6.60702e+07
"ISA-L (MDS)/iterations:1",,500,134217728,4096,"FEC(32,8)",0,1,0,0,0,4.24113e+07,427076,4.08566e+07,4.37574e+07
"ISA-L (MDS)/iterations:1",,500,134217728,4096,"FEC(32,8)",0,2,0,0,0,8.09977e+07,380474,7.96398e+07,8.16868e+07
"ISA-L (MDS)/iterations:1",,500,134217728,4096,"FEC(32,8)",0,4,0,0,0,4.11383e+07,142196,4.0471e+07,4.14232e+07
"ISA-L (MDS)/iterations:1",,500,134217728,4096,"FEC(32,8)",0,8,0,0,0,2.16669e+07,113638,2.12551e+07,2.19543e+07
"ISA-L (MDS)/iterations:1",,500,134217728,4096,"FEC(32,8)",0,16,0,0,0,1.14428e+07,60526,1.1006e+07,1.17729e+07
"ISA-L (MDS)/iterations:1",,500,134217728,4096,"FEC(32,8)",0,32,0,0,0,6.40772e+06,48309.1,6.11448e+06,6.89441e+06
"ISA-L (MDS)/iterations:1",,500,134217728,8192,"FEC(2,1)",0,1,0,0,0,2.74884e+07,23568.4,2.74118e+07,2.75463e+07
"ISA-L (MDS)/iterations:1",,500,134217728,8192,"FEC(4,2)",0,1,0,0,0,2.65991e+07,26861.5,2.65371e+07,2.66825e+07
"ISA-L (MDS)/iterations:1",,500,134217728,8192,"FEC(8,4)",0,1,0,0,0,2.80776e+07,33202.4,2.79751e+07,2.81565e+07
"ISA-L (MDS)/iterations:1",,500,134217728,8192,"FEC(16,4)",0,1,0,0,0,1.49257e+07,212163,1.45959e+07,1.5464e+07
"ISA-L (MDS)/iterations:1",,500,134217728,8192,"FEC(16,8)",0,1,0,0,0,3.73218e+07,73049.4,3.71083e+07,3.7539e+07
"ISA-L (MDS)/iterations:1",,500,134217728,8192,"FEC(32,4)",0,1,0,0,0,5.99991e+07,354010,5.86647e+07,6.11122e+07
"ISA-L (MDS)/iterations:1",,500,134217728,8192,"FEC(32,8)",0,1,0,0,0,4.93634e+07,767431,4.666e+07,5.15769e+07
"ISA-L (MDS)/iterations:1",,500,134217728,8192,"FEC(32,8)",0,2,0,0,0,8.33602e+07,283747,8.25615e+07,8.59581e+07
"ISA-L (MDS)/iterations:1",,500,134217728,8192,"FEC(32,8)",0,4,0,0,0,4.28539e+07,114959,4.22974e+07,4.31082e+07
"ISA-L (MDS)/iterations:1",,500,134217728,8192,"FEC(32,8)",0,8,0,0,0,2.28646e+07,136559,2.21914e+07,2.3148e+07
"ISA-L (MDS)/iterations:1",,500,134217728,8192,"FEC(32,8)",0,16,0,0,0,1.22893e+07,78855.9,1.16806e+07,1.24323e+07
"ISA-L (MDS)/iterations:1",,500,134217728,8192,"FEC(32,8)",0,32,0,0,0,6.83796e+06,57424.2,6.48765e+06,7.25876e+06
"ISA-L (MDS)/iterations:1",,500,134217728,16384,"FEC(2,1)",0,1,0,0,0,2.67052e+07,28121.9,2.65415e+07,2.67654e+07
"ISA-L (MDS)/iterations:1",,500,134217728,16384,"FEC(4,2)",0,1,0,0,0,2.61019e+07,29881.7,2.603e+07,2.62531e+07
"ISA-L (MDS)/iterations:1",,500,134217728,16384,"FEC(8,4)",0,1,0,0,0,2.76502e+07,34558.7,2.75279e+07,2.77963e+07
"ISA-L (MDS)/iterations:1",,500,134217728,16384,"FEC(16,4)",0,1,0,0,0,2.14922e+07,40417,2.13575e+07,2.1638e+07
"ISA-L (MDS)/iterations:1",,500,134217728,16384,"FEC(16,8)",0,1,0,0,0,3.8734e+07,146262,3.83632e+07,3.91544e+07
"ISA-L (MDS)/iterations:1",,500,134217728,16384,"FEC(32,4)",0,1,0,0,0,6.71791e+07,495705,6.44081e+07,6.84289e+07
"ISA-L (MDS)/iterations:1",,500,134217728,16384,"FEC(32,8)",0,1,0,0,0,9.90545e+07,468379,9.77111e+07,9.95091e+07
"ISA-L (MDS)/iterations:1",,500,134217728,16384,"FEC(32,8)",0,2,0,0,0,1.00421e+08,232251,9.90488e+07,1.01368e+08
"ISA-L (MDS)/iterations:1",,500,134217728,16384,"FEC(32,8)",0,4,0,0,0,5.07824e+07,133915,5.01456e+07,5.11083e+07
"ISA-L (MDS)/iterations:1",,500,134217728,16384,"FEC(32,8)",0,8,0,0,0,2.64733e+07,102932,2.58843e+07,2.67301e+07
"ISA-L (MDS)/iterations:1",,500,134217728,16384,"FEC(32,8)",0,16,0,0,0,1.37968e+07,66545.7,1.33389e+07,1.39591e+07
"ISA-L (MDS)/iterations:1",,500,134217728,16384,"FEC(32,8)",0,32,0,0,0,7.57709e+06,162331,7.09736e+06,1.08977e+07
"ISA-L (MDS)/iterations:1",,500,134217728,32768,"FEC(2,1)",0,1,0,0,0,2.66743e+07,23056,2.64455e+07,2.67388e+07
"ISA-L (MDS)/iterations:1",,500,134217728,32768,"FEC(4,2)",0,1,0,0,0,2.59632e+07,19221.5,2.5909e+07,2.60279e+07
"ISA-L (MDS)/iterations:1",,500,134217728,32768,"FEC(8,4)",0,1,0,0,0,2.84364e+07,43312.3,2.83149e+07,2.862e+07
"ISA-L (MDS)/iterations:1",,500,134217728,32768,"FEC(16,4)",0,1,0,0,0,2.59144e+07,306713,2.52847e+07,2.63002e+07
"ISA-L (MDS)/iterations:1",,500,134217728,32768,"FEC(16,8)",0,1,0,0,0,4.39375e+07,296722,4.30457e+07,4.46835e+07
"ISA-L (MDS)/iterations:1",,500,134217728,32768,"FEC(32,4)",0,1,0,0,0,6.64112e+07,368442,6.14292e+07,6.68491e+07
"ISA-L (MDS)/iterations:1",,500,134217728,32768,"FEC(32,8)",0,1,0,0,0,1.02606e+08,684868,1.01071e+08,1.03899e+08
"ISA-L (MDS)/iterations:1",,500,134217728,32768,"FEC(32,8)",0,2,0,0,0,1.09748e+08,408891,1.06764e+08,1.10176e+08
"ISA-L (MDS)/iterations:1",,500,134217728,32768,"FEC(32,8)",0,4,0,0,0,5.50354e+07,117782,5.44656e+07,5.52773e+07
"ISA-L (MDS)/iterations:1",,500,134217728,32768,"FEC(32,8)",0,8,0,0,0,2.83811e+07,109838,2.76277e+07,2.85965e+07
"ISA-L (MDS)/iterations:1",,500,134217728,32768,"FEC(32,8)",0,16,0,0,0,1.49182e+07,80898.3,1.45153e+07,1.51223e+07
"ISA-L (MDS)/iterations:1",,500,134217728,32768,"FEC(32,8)",0,32,0,0,0,8.77922e+06,178254,8.30071e+06,1.11319e+07
"ISA-L (MDS)/iterations:1",,500,134217728,65536,"FEC(2,1)",0,1,0,0,0,2.66002e+07,26034.6,2.64245e+07,2.6681e+07
"ISA-L (MDS)/iterations:1",,500,134217728,65536,"FEC(4,2)",0,1,0,0,0,2.62964e+07,30491.4,2.62194e+07,2.64082e+07
"ISA-L (MDS)/iterations:1",,500,134217728,65536,"FEC(8,4)",0,1,0,0,0,3.1598e+07,81413.2,3.13748e+07,3.18526e+07
"ISA-L (MDS)/iterations:1",,500,134217728,65536,"FEC(16,4)",0,1,0,0,0,3.00581e+07,129790,2.96515e+07,3.04483e+07
"ISA-L (MDS)/iterations:1",,500,134217728,65536,"FEC(16,8)",0,1,0,0,0,5.59023e+07,268977,5.52491e+07,5.67301e+07
"ISA-L (MDS)/iterations:1",,500,134217728,65536,"FEC(32,4)",0,1,0,0,0,6.91197e+07,553374,6.77903e+07,7.01512e+07
"ISA-L (MDS)/iterations:1",,500,134217728,65536,"FEC(32,8)",0,1,0,0,0,1.18673e+08,426227,1.17376e+08,1.19046e+08
"ISA-L (MDS)/iterations:1",,500,134217728,65536,"FEC(32,8)",0,2,0,0,0,1.12944e+08,191725,1.12131e+08,1.13414e+08
"ISA-L (MDS)/iterations:1",,500,134217728,65536,"FEC(32,8)",0,4,0,0,0,5.66214e+07,139456,5.5947e+07,5.69061e+07
"ISA-L (MDS)/iterations:1",,500,134217728,65536,"FEC(32,8)",0,8,0,0,0,2.91637e+07,178253,2.83763e+07,2.94696e+07
"ISA-L (MDS)/iterations:1",,500,134217728,65536,"FEC(32,8)",0,16,0,0,0,1.53188e+07,87375.1,1.47304e+07,1.55265e+07
"ISA-L (MDS)/iterations:1",,500,134217728,65536,"FEC(32,8)",0,32,0,0,0,9.01753e+06,52671.2,8.74192e+06,9.26291e+06
"ISA-L (MDS)/iterations:1",,500,134217728,131072,"FEC(2,1)",0,1,0,0,0,2.64909e+07,326931,2.62557e+07,3.04428e+07
"ISA-L (MDS)/iterations:1",,500,134217728,131072,"FEC(4,2)",0,1,0,0,0,2.62688e+07,73892.1,2.61018e+07,2.63799e+07
"ISA-L (MDS)/iterations:1",,500,134217728,131072,"FEC(8,4)",0,1,0,0,0,3.10521e+07,133725,3.084e+07,3.32883e+07
"ISA-L (MDS)/iterations:1",,500,134217728,131072,"FEC(16,4)",0,1,0,0,0,2.88527e+07,107255,2.85253e+07,2.91273e+07
"ISA-L (MDS)/iterations:1",,500,134217728,131072,"FEC(16,8)",0,1,0,0,0,5.44212e+07,272806,5.3608e+07,5.51347e+07
"ISA-L (MDS)/iterations:1",,500,134217728,131072,"FEC(32,4)",0,1,0,0,0,6.63622e+07,311775,6.54979e+07,6.71357e+07
"ISA-L (MDS)/iterations:1",,500,134217728,131072,"FEC(32,8)",0,1,0,0,0,1.18849e+08,923214,1.16562e+08,1.20082e+08
"ISA-L (MDS)/iterations:1",,500,134217728,131072,"FEC(32,8)",0,2,0,0,0,1.14266e+08,339681,1.1244e+08,1.14822e+08
"ISA-L (MDS)/iterations:1",,500,134217728,131072,"FEC(32,8)",0,4,0,0,0,5.73155e+07,137685,5.67135e+07,5.75874e+07
"ISA-L (MDS)/iterations:1",,500,134217728,131072,"FEC(32,8)",0,8,0,0,0,2.95549e+07,98457.2,2.88826e+07,2.97544e+07
"ISA-L (MDS)/iterations:1",,500,134217728,131072,"FEC(32,8)",0,16,0,0,0,1.56206e+07,116240,1.52448e+07,1.58913e+07
"ISA-L (MDS)/iterations:1",,500,134217728,131072,"FEC(32,8)",0,32,0,0,0,9.40789e+06,111594,8.82348e+06,9.68155e+06
"ISA-L (MDS)/iterations:1",,500,134217728,262144,"FEC(2,1)",0,1,0,0,0,2.65841e+07,22601.1,2.64729e+07,2.66427e+07
"ISA-L (MDS)/iterations:1",,500,134217728,262144,"FEC(4,2)",0,1,0,0,0,2.61276e+07,20736,2.60722e+07,2.6186e+07
"ISA-L (MDS)/iterations:1",,500,134217728,262144,"FEC(8,4)",0,1,0,0,0,3.14472e+07,78869.2,3.12081e+07,3.17715e+07
"ISA-L (MDS)/iterations:1",,500,134217728,262144,"FEC(16,4)",0,1,0,0,0,3.00696e+07,161276,2.95602e+07,3.05541e+07
"ISA-L (MDS)/iterations:1",,500,134217728,262144,"FEC(16,8)",0,1,0,0,0,5.47811e+07,915369,5.3138e+07,5.62554e+07
"ISA-L (MDS)/iterations:1",,500,134217728,262144,"FEC(32,4)",0,1,0,0,0,6.58991e+07,426465,6.49463e+07,6.66992e+07
"ISA-L (MDS)/iterations:1",,500,134217728,262144,"FEC(32,8)",0,1,0,0,0,1.21078e+08,961570,1.18841e+08,1.21924e+08
"ISA-L (MDS)/iterations:1",,500,134217728,262144,"FEC(32,8)",0,2,0,0,0,1.14765e+08,449550,1.13407e+08,1.15715e+08
"ISA-L (MDS)/iterations:1",,500,134217728,262144,"FEC(32,8)",0,4,0,0,0,5.74758e+07,140063,5.69607e+07,5.78515e+07
"ISA-L (MDS)/iterations:1",,500,134217728,262144,"FEC(32,8)",0,8,0,0,0,2.92399e+07,109423,2.86629e+07,2.94761e+07
"ISA-L (MDS)/iterations:1",,500,134217728,262144,"FEC(32,8)",0,16,0,0,0,1.56465e+07,143668,1.51716e+07,1.59872e+07
"ISA-L (MDS)/iterations:1",,500,134217728,262144,"FEC(32,8)",0,32,0,0,0,1.58871e+07,101832,1.53998e+07,1.62237e+07
