name,err_msg,num_iterations,message_size_B,block_size_B,FEC,num_lost_rdma_packets,is_gpu_bm,num_gpu_blocks,threads_per_gpu_block,time_ns,time_ns_stddev
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,8,32,464069,1744.05
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,8,64,464134,2572.25
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,8,128,464349,3113.57
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,8,256,464263,2999.8
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,8,512,464533,3141.3
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,4)",0,1,8,1024,462451,2166.76
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,2048,32,558169,4961.9
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,2048,64,558291,3611.23
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,2048,128,560938,2721.1
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,2048,256,558836,2031.24
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,2048,512,560168,3065.53
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,2048,1024,559880,2819.61
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,1024,32,561063,1921.64
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,1024,64,560531,3554.58
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,1024,128,559116,3680.6
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,1024,256,558717,3465.12
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,1024,512,560908,3638.58
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,1024,1024,558025,2763.98
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,512,32,560987,3115.64
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,512,64,559299,3334.83
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,512,128,560355,3674.56
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,512,256,559032,2279.42
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,512,512,559555,2693.53
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,512,1024,557657,2703.01
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,256,32,558817,3310.03
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,256,64,558429,3335.34
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,256,128,557647,4030.83
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,256,256,559425,3826.1
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,256,512,559426,2384.18
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,256,1024,559259,4084.44
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,128,32,560410,2315.1
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,128,64,560650,3292.09
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,128,128,557576,1909.13
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,128,256,560911,3900.78
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,128,512,558738,3311.54
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,128,1024,560480,1405.19
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,64,32,558592,2568.69
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,64,64,560472,3296.05
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,64,128,561936,3643.31
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,64,256,559532,2197.69
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,64,512,554329,14071.2
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,64,1024,560837,2181.53
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,32,32,560334,3074.35
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,32,64,562025,2867.77
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,32,128,559629,3354.35
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,32,256,560396,3144.65
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,32,512,561167,3083.98
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,32,1024,560754,2999.89
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,16,32,559210,1760.98
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,16,64,558499,1861.06
"Xorec GPU/iterations:1",,10,134217728,4096,"FEC(16,8)",0,1,16,128,557888,3091.5
