name,err_msg,iterations,warmup_iterations,gpu_computation,gpu_blocks,threads_per_block,message_size_B,block_size_B,EC,lost_blocks,cpu_threads,encode_time_ns,encode_time_ns_stddev,encode_throughput_Gbps,encode_throughput_Gbps_stddev,decode_time_ns,decode_time_ns_stddev,decode_throughput_Gbps,decode_throughput_Gbps_stddev
"Leopard",,500,100,0,0,0,134217728,32768,"(36/32)",0,16,2.75549e+06,19015.1,389.692,2.64909,3.60381e+06,18061.7,297.954,1.4865
"Leopard",,500,100,0,0,0,134217728,32768,"(40/32)",0,16,4.1424e+06,42069.6,259.235,2.66025,3.59889e+06,18833.4,298.362,1.54918
"Leopard",,500,100,0,0,0,134217728,65536,"(12/8)",0,16,4.85872e+06,18318.7,220.996,0.830434,3.60803e+06,18148.3,297.606,1.49499
"Leopard",,500,100,0,0,0,134217728,65536,"(20/16)",0,16,3.89285e+06,15473.9,275.828,1.07236,3.62119e+06,18446.6,296.524,1.49969
"Leopard",,500,100,0,0,0,134217728,65536,"(24/16)",0,16,6.24288e+06,43182.7,172.003,1.19308,3.58685e+06,19427.5,299.363,1.60192
"Leopard",,500,100,0,0,0,134217728,65536,"(36/32)",0,16,3.38784e+06,12375.2,316.944,1.1521,3.58555e+06,17590.3,299.471,1.4603
"Leopard",,500,100,0,0,0,134217728,65536,"(40/32)",0,16,5.07681e+06,19656.2,211.502,0.819417,3.58075e+06,17046,299.872,1.41659
"Leopard",,500,100,0,0,0,134217728,4096,"(12/8)",0,32,3.97294e+06,18373.6,270.27,1.23919,4.15853e+06,6722.82,258.203,0.416532
"Leopard",,500,100,0,0,0,134217728,4096,"(20/16)",0,32,2.67111e+06,403612,404.099,14.0982,4.13923e+06,9936.46,259.407,0.615448
"Leopard",,500,100,0,0,0,134217728,4096,"(24/16)",0,32,4.05084e+06,16937.8,265.071,1.09635,4.1657e+06,10140.7,257.759,0.62244
"Leopard",,500,100,0,0,0,134217728,4096,"(36/32)",0,32,2.00994e+06,12461.7,534.235,3.27075,4.06343e+06,10050.1,264.247,0.640966
"Leopard",,500,100,0,0,0,134217728,4096,"(40/32)",0,32,2.70919e+06,16206.7,396.347,2.32405,4.0884e+06,7875.72,262.632,0.500374
"Leopard",,500,100,0,0,0,134217728,8192,"(12/8)",0,32,3.36229e+06,21650.8,319.361,2.03615,3.30596e+06,10915.3,324.793,1.06824
"Leopard",,500,100,0,0,0,134217728,8192,"(20/16)",0,32,2.39096e+06,13744,449.099,2.54787,3.24663e+06,13098.2,330.731,1.32594
"Leopard",,500,100,0,0,0,134217728,8192,"(24/16)",0,32,3.52557e+06,26937,304.576,2.31231,3.29416e+06,13721.1,325.959,1.34441
"Leopard",,500,100,0,0,0,134217728,8192,"(36/32)",0,32,1.89365e+06,17931.7,567.069,4.95586,3.23302e+06,15900.6,332.125,1.57366
"Leopard",,500,100,0,0,0,134217728,8192,"(40/32)",0,32,2.44604e+06,18292.1,438.996,3.19627,3.27285e+06,13533.9,328.082,1.34428
"Leopard",,500,100,0,0,0,134217728,16384,"(12/8)",0,32,3.37193e+06,19298.7,318.446,1.80636,3.2756e+06,13475.2,327.806,1.33503
"Leopard",,500,100,0,0,0,134217728,16384,"(20/16)",0,32,2.40918e+06,17204.5,445.71,3.10579,3.24721e+06,17062.6,330.675,1.7059
"Leopard",,500,100,0,0,0,134217728,16384,"(24/16)",0,32,3.71747e+06,47139.3,288.883,3.68442,3.29231e+06,20121.4,326.148,1.92736
"Leopard",,500,100,0,0,0,134217728,16384,"(36/32)",0,32,1.91431e+06,14177.6,560.932,4.05652,3.2024e+06,15047.6,335.3,1.55328
"Leopard",,500,100,0,0,0,134217728,16384,"(40/32)",0,32,2.50939e+06,20132.2,427.916,3.35782,3.26132e+06,14151,329.241,1.4177
"Leopard",,500,100,0,0,0,134217728,32768,"(12/8)",0,32,3.43011e+06,22635.5,313.047,2.03798,3.28268e+06,15556.7,327.1,1.53139
"Leopard",,500,100,0,0,0,134217728,32768,"(20/16)",0,32,2.44665e+06,18796.9,438.888,3.32587,3.25746e+06,16520.9,329.634,1.62643
"Leopard",,500,100,0,0,0,134217728,32768,"(24/16)",0,32,4.27769e+06,60737.5,251.061,3.58369,3.28638e+06,13068.8,326.73,1.29125
"Leopard",,500,100,0,0,0,134217728,32768,"(36/32)",0,32,1.90917e+06,34713.5,562.598,10.1889,3.24219e+06,11852.7,331.183,1.20326
"Leopard",,500,100,0,0,0,134217728,32768,"(40/32)",0,32,2.94323e+06,23645.4,364.84,2.90009,3.24626e+06,15232.1,330.77,1.53424
"Leopard",,500,100,0,0,0,134217728,65536,"(12/8)",0,32,3.97787e+06,24052.1,269.939,1.62511,3.2652e+06,17785.8,328.854,1.73314
"Leopard",,500,100,0,0,0,134217728,65536,"(20/16)",0,32,3.05588e+06,27109.7,351.396,3.09934,3.22723e+06,14991.6,332.72,1.52824
"Leopard",,500,100,0,0,0,134217728,65536,"(24/16)",0,32,5.71935e+06,19567.8,187.741,0.642841,3.33224e+06,15152.7,322.235,1.45442
"Leopard",,500,100,0,0,0,134217728,65536,"(36/32)",0,32,2.5934e+06,13523.7,414.039,2.13076,3.16893e+06,18997.3,338.846,1.97279
"Leopard",,500,100,0,0,0,134217728,65536,"(40/32)",0,32,4.70731e+06,17230.1,228.104,0.829273,3.31892e+06,12597.7,323.526,1.21984
"ISA-L",,500,100,0,0,0,134217728,4096,"(12/8)",0,1,1.87084e+07,67761.6,57.3942,0.206984,75183.7,4023.03,14304.4,447.654
"ISA-L",,500,100,0,0,0,134217728,4096,"(20/16)",0,1,1.71623e+07,69971.4,62.5649,0.253777,82518.7,5806.78,13048.6,545.835
"ISA-L",,500,100,0,0,0,134217728,4096,"(24/16)",0,1,3.03437e+07,100007,35.3864,0.116471,67919.8,1342.23,15814.8,296.179
"ISA-L",,500,100,0,0,0,134217728,4096,"(36/32)",0,1,5.68261e+07,462941,18.8965,0.15404,58135.3,3509.67,18501.8,554.671
"ISA-L",,500,100,0,0,0,134217728,4096,"(40/32)",0,1,3.62469e+07,403794,29.6267,0.329661,63147.1,3476.83,17029.9,493.714
"ISA-L",,500,100,0,0,0,134217728,4096,"(40/32)",1,1,3.82929e+07,489604,28.0448,0.358368,8.849e+07,900966,12.1353,0.123789
"ISA-L",,500,100,0,0,0,134217728,4096,"(40/32)",2,1,3.76551e+07,485365,28.5199,0.367521,1.00682e+08,1.12447e+06,10.666,0.119384
"ISA-L",,500,100,0,0,0,134217728,4096,"(40/32)",4,1,3.74666e+07,486070,28.6635,0.372185,1.27507e+08,2.0963e+06,8.42336,0.142332
"ISA-L",,500,100,0,0,0,134217728,4096,"(40/32)",8,1,3.61812e+07,461074,29.6816,0.376911,1.17592e+08,927949,9.13166,0.0721015
"ISA-L",,500,100,0,0,0,134217728,8192,"(12/8)",0,1,1.82994e+07,72733,58.6773,0.231925,39384.6,4051.38,27356.7,959.404
"ISA-L",,500,100,0,0,0,134217728,8192,"(20/16)",0,1,1.67919e+07,58804.3,63.9449,0.223591,43669.5,4781.48,24697.9,1104.97
"ISA-L",,500,100,0,0,0,134217728,8192,"(24/16)",0,1,2.98349e+07,130943,35.9902,0.157733,35180.8,905.128,30539.3,725.386
"ISA-L",,500,100,0,0,0,134217728,8192,"(36/32)",0,1,5.90349e+07,270912,18.1886,0.0838988,29954.7,791.569,35868.5,869.829
"ISA-L",,500,100,0,0,0,134217728,8192,"(40/32)",0,1,4.26978e+07,827696,25.1569,0.48611,32751.3,732.27,32799.9,682.215
