name,err_msg,num_iterations,message_size_B,block_size_B,FEC,num_lost_rdma_packets,is_gpu_bm,num_gpu_blocks,threads_per_gpu_block,time_ns,time_ns_stddev
"Wirehair (MDS)/iterations:1",,10,134217728,16384,"FEC(16,4)",0,0,0,0,1.52227e+08,432633
"Leopard (MDS)/iterations:1",,10,134217728,16384,"FEC(16,4)",0,0,0,0,3.29358e+07,29794.2
"ISA-L (MDS)/iterations:1",,10,134217728,16384,"FEC(16,4)",0,0,0,0,2.29749e+07,47108
"Xorec/iterations:1",,10,134217728,16384,"FEC(16,4)",0,0,0,0,1.98571e+07,9216.63
"CM256 (MDS)/iterations:1",,10,134217728,16384,"FEC(16,4)",0,0,0,0,3.41613e+07,26508.5
"Wirehair (MDS)/iterations:1",,10,134217728,16384,"FEC(16,8)",0,0,0,0,1.63911e+08,620156
"Leopard (MDS)/iterations:1",,10,134217728,16384,"FEC(16,8)",0,0,0,0,5.20161e+07,92375.4
"ISA-L (MDS)/iterations:1",,10,134217728,16384,"FEC(16,8)",0,0,0,0,4.21446e+07,187953
"Xorec/iterations:1",,10,134217728,16384,"FEC(16,8)",0,0,0,0,2.73514e+07,10529.4
"CM256 (MDS)/iterations:1",,10,134217728,16384,"FEC(16,8)",0,0,0,0,6.19638e+07,51658.9
"Wirehair (MDS)/iterations:1",,10,134217728,16384,"FEC(32,8)",0,0,0,0,1.38513e+08,101689
"Leopard (MDS)/iterations:1",,10,134217728,16384,"FEC(32,8)",0,0,0,0,3.68416e+07,17308.6
"ISA-L (MDS)/iterations:1",,10,134217728,16384,"FEC(32,8)",0,0,0,0,1.01099e+08,95259.3
"Xorec/iterations:1",,10,134217728,16384,"FEC(32,8)",0,0,0,0,1.97644e+07,12040.5
"CM256 (MDS)/iterations:1",,10,134217728,16384,"FEC(32,8)",0,0,0,0,5.82811e+07,32213.8
"Wirehair (MDS)/iterations:1",,10,134217728,16384,"FEC(32,4)",0,0,0,0,1.3301e+08,192534
"Leopard (MDS)/iterations:1",,10,134217728,16384,"FEC(32,4)",0,0,0,0,2.54858e+07,43525.6
"ISA-L (MDS)/iterations:1",,10,134217728,16384,"FEC(32,4)",0,0,0,0,6.61039e+07,2.44918e+06
"Xorec/iterations:1",,10,134217728,16384,"FEC(32,4)",0,0,0,0,1.38701e+07,665977
"CM256 (MDS)/iterations:1",,10,134217728,16384,"FEC(32,4)",0,0,0,0,3.02861e+07,47584.6
"Wirehair (MDS)/iterations:1",,10,134217728,32768,"FEC(2,1)",0,0,0,0,2.33591e+08,77554
"Leopard (MDS)/iterations:1",,10,134217728,32768,"FEC(2,1)",0,0,0,0,2.75442e+07,18974.3
"ISA-L (MDS)/iterations:1",,10,134217728,32768,"FEC(2,1)",0,0,0,0,2.62877e+07,14257.8
"Xorec/iterations:1",,10,134217728,32768,"FEC(2,1)",0,0,0,0,2.75195e+07,14100.4
"CM256 (MDS)/iterations:1",,10,134217728,32768,"FEC(2,1)",0,0,0,0,2.42729e+07,17519.4
"Wirehair (MDS)/iterations:1",,10,134217728,32768,"FEC(4,2)",0,0,0,0,1.74983e+08,180662
"Leopard (MDS)/iterations:1",,10,134217728,32768,"FEC(4,2)",0,0,0,0,4.53326e+07,21148.6
"ISA-L (MDS)/iterations:1",,10,134217728,32768,"FEC(4,2)",0,0,0,0,2.5993e+07,21150.1
"Xorec/iterations:1",,10,134217728,32768,"FEC(4,2)",0,0,0,0,2.73366e+07,14702.9
"CM256 (MDS)/iterations:1",,10,134217728,32768,"FEC(4,2)",0,0,0,0,3.06139e+07,28709.3
"Wirehair (MDS)/iterations:1",,10,134217728,32768,"FEC(8,4)",0,0,0,0,1.77167e+08,603756
"Leopard (MDS)/iterations:1",,10,134217728,32768,"FEC(8,4)",0,0,0,0,4.75453e+07,49632.6
"ISA-L (MDS)/iterations:1",,10,134217728,32768,"FEC(8,4)",0,0,0,0,2.96623e+07,32492.9
"Xorec/iterations:1",,10,134217728,32768,"FEC(8,4)",0,0,0,0,2.73092e+07,10523.4
"CM256 (MDS)/iterations:1",,10,134217728,32768,"FEC(8,4)",0,0,0,0,4.24891e+07,52686
"Wirehair (MDS)/iterations:1",,10,134217728,32768,"FEC(16,4)",0,0,0,0,1.81937e+08,466272
"Leopard (MDS)/iterations:1",,10,134217728,32768,"FEC(16,4)",0,0,0,0,3.29624e+07,31319.3
"ISA-L (MDS)/iterations:1",,10,134217728,32768,"FEC(16,4)",0,0,0,0,2.64733e+07,93645.8
"Xorec/iterations:1",,10,134217728,32768,"FEC(16,4)",0,0,0,0,1.97618e+07,14985.9
"CM256 (MDS)/iterations:1",,10,134217728,32768,"FEC(16,4)",0,0,0,0,3.80033e+07,48061.5
"Wirehair (MDS)/iterations:1",,10,134217728,32768,"FEC(16,8)",0,0,0,0,1.93594e+08,218141
"Leopard (MDS)/iterations:1",,10,134217728,32768,"FEC(16,8)",0,0,0,0,5.24465e+07,18455.5
"ISA-L (MDS)/iterations:1",,10,134217728,32768,"FEC(16,8)",0,0,0,0,4.80649e+07,339778
"Xorec/iterations:1",,10,134217728,32768,"FEC(16,8)",0,0,0,0,2.73112e+07,13567.3
"CM256 (MDS)/iterations:1",,10,134217728,32768,"FEC(16,8)",0,0,0,0,6.52354e+07,18114.3
"Wirehair (MDS)/iterations:1",,10,134217728,32768,"FEC(32,8)",0,0,0,0,1.58016e+08,69630.3
"Leopard (MDS)/iterations:1",,10,134217728,32768,"FEC(32,8)",0,0,0,0,3.70817e+07,18120.2
"ISA-L (MDS)/iterations:1",,10,134217728,32768,"FEC(32,8)",0,0,0,0,1.07592e+08,540346
"Xorec/iterations:1",,10,134217728,32768,"FEC(32,8)",0,0,0,0,1.97776e+07,16424.3
"CM256 (MDS)/iterations:1",,10,134217728,32768,"FEC(32,8)",0,0,0,0,6.46743e+07,79258.7
"Wirehair (MDS)/iterations:1",,10,134217728,32768,"FEC(32,4)",0,0,0,0,1.52548e+08,71769.8
"Leopard (MDS)/iterations:1",,10,134217728,32768,"FEC(32,4)",0,0,0,0,2.58282e+07,30050.9
"ISA-L (MDS)/iterations:1",,10,134217728,32768,"FEC(32,4)",0,0,0,0,6.58516e+07,2.28711e+06
"Xorec/iterations:1",,10,134217728,32768,"FEC(32,4)",0,0,0,0,1.38161e+07,656615
"CM256 (MDS)/iterations:1",,10,134217728,32768,"FEC(32,4)",0,0,0,0,3.29361e+07,45088.8
"Wirehair (MDS)/iterations:1",,10,134217728,65536,"FEC(2,1)",0,0,0,0,2.32045e+08,2.23732e+06
"Leopard (MDS)/iterations:1",,10,134217728,65536,"FEC(2,1)",0,0,0,0,2.73465e+07,17674.1
"ISA-L (MDS)/iterations:1",,10,134217728,65536,"FEC(2,1)",0,0,0,0,2.64048e+07,18351.1
"Xorec/iterations:1",,10,134217728,65536,"FEC(2,1)",0,0,0,0,2.73124e+07,19800.4
"CM256 (MDS)/iterations:1",,10,134217728,65536,"FEC(2,1)",0,0,0,0,2.43248e+07,20119.1
"Wirehair (MDS)/iterations:1",,10,134217728,65536,"FEC(4,2)",0,0,0,0,1.89092e+08,355761
"Leopard (MDS)/iterations:1",,10,134217728,65536,"FEC(4,2)",0,0,0,0,4.54325e+07,25252.2
